Date,Open,High,Low,Close,Adj Close,Volume
10/12/2007,151.2799988,152.25,150.8600006,152.0800018,111.0010376,123914300
11/12/2007,152.1399994,152.8899994,147.8300018,147.9100037,107.9574203,250346400
12/12/2007,151.0599976,151.7700043,147.1999969,149.3699951,109.0230484,322435600
13/12/2007,148.3200073,149.3899994,147.3000031,149.0599976,108.7967987,237551300
14/12/2007,147.9299927,149.1000061,147.1000061,147.1699982,107.4172821,159152900
17/12/2007,146.6100006,146.8699951,144.8600006,145.0700073,105.8845596,177269400
18/12/2007,146.1000061,146.4799957,143.9600067,145.8800049,106.4757156,245569300
19/12/2007,145.9400024,146.8899994,144.9400024,145.8800049,106.4757156,198917200
20/12/2007,146.8399963,146.8600006,145.1799927,146.8000031,107.1472473,214813800
21/12/2007,147.3699951,148.4199982,147.0899963,148.1300049,108.6917953,146084400
24/12/2007,148.8200073,149.4799957,148.4799957,149.2299957,109.4989471,45601400
26/12/2007,148.6499939,149.6799927,148.5,149.5500031,109.7337189,67093100
27/12/2007,149.0200043,149.0299988,147.3200073,147.6699982,108.3542938,122981700
28/12/2007,148.5399933,148.6100006,146.8999939,147.3000031,108.0827484,116398100
31/12/2007,147.1000061,147.6100006,146.0599976,146.2100067,107.2829742,108126800
02/01/2008,146.5299988,146.9900055,143.8800049,144.9299927,106.3437881,204935600
03/01/2008,144.9100037,145.4900055,144.0700073,144.8600006,106.2924194,125133300
04/01/2008,143.3399963,143.4400024,140.9100037,141.3099976,103.6876068,232330900
07/01/2008,141.8099976,142.2299957,140.1000061,141.1900024,103.5994797,234991000
08/01/2008,142.0800018,142.8999939,138.4400024,138.9100037,101.9265366,326365700
09/01/2008,139.0899963,140.7899933,137.6999969,140.3699951,102.9978256,301824900
10/01/2008,139.6799927,142.8000031,139.3699951,141.2899933,103.6728897,335701200
11/01/2008,140.7799988,141.8999939,139,140.1499939,102.8364029,267076600
14/01/2008,141.1600037,141.8600006,140.3999939,141.2799988,103.6655655,170365500
15/01/2008,139.7899933,141.4900055,137.8999939,138.1699982,101.3835297,239940100
16/01/2008,137.3600006,139.1199951,136.2799988,136.9799957,100.5104218,378802600
17/01/2008,137.8099976,137.8800049,132.9299927,133.4299927,97.90551758,397892600
18/01/2008,134.7400055,135.0200043,131.1000061,132.0599976,96.90028381,348561500
22/01/2008,127.2099991,132.4299927,126,130.7200012,95.91706848,435923700
23/01/2008,127.0899963,134.1900024,126.8399963,133.8600006,98.22107697,511913000
24/01/2008,134.4799957,135.4600067,133.3099976,134.9900055,99.0501709,259949300
25/01/2008,136.5099945,136.7599945,132.6000061,133.0399933,97.61936188,269603900
28/01/2008,133.2599945,135.5200043,132.0599976,135.2400055,99.23365021,217934600
29/01/2008,136.1000061,136.4499969,134.8800049,135.9100037,99.7252655,168968300
30/01/2008,135.5800018,138.5399933,134.6000061,134.9100037,98.99149323,334939200
31/01/2008,133.3999939,138.5399933,133.1999969,137.3699951,100.7965546,343680800
01/02/2008,137.9400024,139.6100006,137.5200043,139.5800018,102.4181671,206843600
04/02/2008,139.2100067,139.3000031,137.6399994,137.8200073,101.1267395,124694300
05/02/2008,135.9400024,136.25,133.6699982,134.1300049,98.41918945,286882500
06/02/2008,134.5800018,135.25,132.4100037,133.0500031,97.62671661,250792900
07/02/2008,131.8000031,134.7899933,131.7299957,133.9299927,98.27241516,297368100
08/02/2008,133.0899963,134.2200012,132.1000061,133.0700073,97.64139557,221643500
11/02/2008,133.1000061,134.2299957,132.0399933,133.75,98.14038086,188576300
12/02/2008,134.9100037,136.3099976,133.9799957,134.9900055,99.0501709,256654400
13/02/2008,136.0099945,137.0599976,135.1399994,136.3699951,100.0628357,181967800
14/02/2008,136.9499969,137,134.7899933,135.1699982,99.18228912,215207200
15/02/2008,134.5,135.2200012,133.9100037,135.1399994,99.16027832,154110300
19/02/2008,136.7200012,136.8899994,134.6100006,135.5200043,99.43914032,145190000
20/02/2008,133.9900055,136.5500031,133.7599945,135.9199982,99.73258209,220085700
21/02/2008,136.6600037,137.0099945,134.0700073,134.7899933,98.90346527,201051200
22/02/2008,134.9700012,135.8500061,132.8600006,135.6199951,99.51250458,205491000
25/02/2008,135.5399933,137.6499939,134.7799988,137.3300018,100.7672195,190107000
26/02/2008,136.75,138.9499969,136.5,138.3600006,101.5229645,212420700
27/02/2008,137.5599976,139.1399994,137.4100037,138.2200012,101.4202271,168395800
28/02/2008,137.2400055,137.9600067,136.5500031,136.8699951,100.4296875,170831100
29/02/2008,135.6000061,135.6799927,132.7799988,133.8200073,98.19171906,252715200
03/03/2008,133.1399994,133.8099976,132.2400055,133.5,97.9569397,189483500
04/03/2008,132.2299957,133.3999939,130.9900055,132.9900055,97.58266449,282513100
05/03/2008,133.4199982,134.7700043,132.3399963,133.8300018,98.19903564,270681400
06/03/2008,132.9799957,133.2200012,130.5500031,131.0599976,96.16654968,247911700
07/03/2008,129.7700043,131.7400055,128.5800018,129.7100067,95.17595673,326434600
10/03/2008,129.8399963,129.9299927,127.5899963,128,93.92121887,235683600
11/03/2008,130.7200012,132.7200012,128.9499969,132.6000061,97.29651642,341440600
12/03/2008,132.7400055,133.7700043,131.1600037,131.3600006,96.3866806,229161100
13/03/2008,129.6100006,132.6399994,128.6000061,131.6499939,96.59941864,351504200
14/03/2008,132.7700043,132.8099976,127.7799988,129.6100006,95.10259247,484687800
17/03/2008,126.5699997,129.2599945,126.0699997,128.3000031,94.14134979,405311100
18/03/2008,130.6199951,133.6900024,129.9799957,133.6300049,98.0522995,334416600
19/03/2008,134.1399994,134.6499939,130.0399933,130.3200073,95.62356567,345971600
20/03/2008,130.0500031,132.9100037,129.2599945,132.0800018,97.39472961,245320700
24/03/2008,133.3099976,135.8099976,133.2400055,134.7200012,99.3414917,208977300
25/03/2008,134.8600006,135.5500031,133.7700043,134.8500061,99.4373703,192947200
26/03/2008,134.4600067,135.0899963,133.1100006,133.1999969,98.22064972,196934300
27/03/2008,134.1999969,134.4400024,132.3600006,132.7799988,97.91096497,225153200
28/03/2008,132.9900055,133.3600006,131.0599976,131.5099945,96.97446442,180896100
31/03/2008,131.2899933,132.7299957,131.0899963,131.9700012,97.31364441,166692100
01/04/2008,133.6100006,136.8399963,133.5099945,136.6100006,100.7351685,254547300
02/04/2008,137.0500031,137.6699982,135.9799957,136.6999969,100.8015213,210910800
03/04/2008,135.9600067,137.4400024,135.7100067,137.0399933,101.0522385,175884800
04/04/2008,137.1199951,137.9600067,136.1199951,136.8899994,100.9416122,204446800
07/04/2008,137.8699951,138.5700073,136.7400055,136.9600067,100.993248,154245500
08/04/2008,136.1900024,136.9199982,135.9499969,136.8200073,100.8899765,148937300
09/04/2008,136.6100006,136.8000031,134.8899994,135.8300018,100.1599731,195610600
10/04/2008,135.4199982,136.6699982,134.8999939,136.0200043,100.3000717,192967800
11/04/2008,134.4900055,135.1199951,133.0099945,133.3800049,98.3533783,222973300
14/04/2008,133.1900024,133.5399933,132.5500031,132.9299927,98.02154541,160522000
15/04/2008,133.5800018,133.6900024,132.3300018,133.2400055,98.25012207,172389200
16/04/2008,134.5399933,136.9100037,134.5200043,136.8500061,100.9121399,189268900
17/04/2008,136.0200043,137.25,135.6600037,137.0500031,101.0595932,179665700
18/04/2008,138.9400024,139.5599976,138.2599945,138.4799957,102.1140747,218530600
21/04/2008,138.2299957,138.9799957,137.8500061,138.5500031,102.1657104,118587400
22/04/2008,138.1900024,138.3099976,136.8999939,137.9400024,101.7159042,162166000
23/04/2008,138.0899963,138.7799988,137.1199951,137.7200012,101.5536804,193309000
24/04/2008,138.0800018,139.7400055,137.0399933,138.3200073,101.9961014,229381300
25/04/2008,139.3999939,139.8899994,137.9100037,139.6000061,102.9399872,190788100
28/04/2008,139.8800049,140.25,139.3800049,139.6300049,102.962059,105610200
29/04/2008,139.3899994,139.7299957,138.6100006,139.0800018,102.5565033,125514100
30/04/2008,139.2899933,140.5899963,138.2599945,138.2599945,101.9518433,208395900
01/05/2008,138.3800049,141.1199951,138.2700043,141.1199951,104.0608139,187279500
02/05/2008,142.3399963,142.3699951,140.5599976,141.5099945,104.348381,181585500
05/05/2008,141.0500031,141.6100006,140.4100037,140.8300018,103.8469543,118504500
06/05/2008,140.0200043,142.1999969,139.6900024,142.0500031,104.7465668,179339800
07/05/2008,141.8899994,142.0399933,139.1300049,139.5200043,102.8809662,199267300
08/05/2008,139.7400055,140.3200073,138.9799957,139.1600037,102.6155167,178321200
09/05/2008,138.6000061,139.3899994,138.4499969,138.8999939,102.4237671,152588200
12/05/2008,139.25,140.5599976,138.7299957,140.4600067,103.5741348,147865900
13/05/2008,140.8000031,140.8899994,139.7299957,140.4799957,103.5888672,159132200
14/05/2008,141.0700073,142.1999969,140.4600067,140.7700043,103.8027115,181910800
15/05/2008,141.0399933,142.6300049,140.8300018,142.5299988,105.1005249,166927000
16/05/2008,142.8600006,142.8699951,141.6100006,142.6600037,105.1963654,204236800
19/05/2008,142.8099976,144.3000031,142.3000031,143.0500031,105.4839401,165664400
20/05/2008,142.2700043,142.3399963,141,141.8899994,104.6286087,178552100
21/05/2008,141.8099976,142.1199951,139,139.4900055,102.8588333,252724800
22/05/2008,139.4299927,140.1699982,139,139.5099945,102.8735657,170820400
23/05/2008,139.0500031,139.6600037,137.5200043,137.6399994,101.4946365,181376400
27/05/2008,137.8000031,139,137.5299988,138.6600037,102.2468262,168322900
28/05/2008,139.1699982,140,138,139.3000031,102.7187195,181288100
29/05/2008,139.1300049,140.9299927,139.0800018,140,103.2349167,173927200
30/05/2008,140.4700012,140.7400055,139.9400024,140.3500061,103.4930573,117362000
02/06/2008,139.8300018,139.8600006,138,138.8999939,102.4237671,181069900
03/06/2008,139.3000031,139.6199951,137.2299957,138.0899963,101.8265305,271965700
04/06/2008,137.6999969,139.1600037,137.4600067,138.0200043,101.7748718,246637700
05/06/2008,138.5800018,140.8899994,138.3200073,140.7799988,103.8100662,237867100
06/06/2008,139.5500031,139.8000031,136.2200012,136.2899933,100.4992065,384276300
09/06/2008,136.8600006,137.5,135.4100037,136.6199951,100.7425613,228263900
10/06/2008,135.6699982,137.1000061,135.3500061,135.9400024,100.2411118,260234900
11/06/2008,135.9700012,136.2599945,133.9299927,133.9400024,98.76633453,283890100
12/06/2008,134.6000061,135.8699951,133.5200043,134.4499969,99.14238739,252791800
13/06/2008,135.1699982,136.5200043,134.4199982,136.1499939,100.3959427,244726900
16/06/2008,135.5500031,136.9299927,135.4600067,136.2299957,100.4549103,185832500
17/06/2008,137.0700073,137.1199951,135.3699951,135.5700073,99.96824646,191707700
18/06/2008,134.6900024,135.5200043,133.7100067,134.25,98.99492645,265893000
19/06/2008,134.1499939,135.2400055,133.5,134.4199982,99.1202774,304204900
20/06/2008,132.8399963,133.0899963,131.2200012,131.5800018,97.51139069,289275700
23/06/2008,132.0899963,132.2299957,131.3200073,131.4499969,97.41504669,165096400
24/06/2008,131.0500031,132.4400024,130.1900024,131.1900024,97.22235107,267300600
25/06/2008,131.7200012,133.3999939,131.2400055,131.8099976,97.68180847,287853900
26/06/2008,130.5700073,131.4199982,128.0800018,128.2299957,95.02876282,297775000
27/06/2008,128.2799988,128.8600006,127.0400009,127.5299988,94.50999451,303423400
30/06/2008,127.8899994,128.9100037,127.3000031,127.9800034,94.84350586,258842600
01/07/2008,126.5199966,128.4700012,125.9300003,128.3800049,95.13991547,388622000
02/07/2008,128.7899933,129.1600037,125.9499969,126.1800003,93.50953674,288064600
03/07/2008,127.1100006,127.1100006,124.9899979,126.3099976,93.60590363,239352500
07/07/2008,126.7900009,127.3399963,123.9199982,125.0199966,92.6499176,372427300
08/07/2008,124.9899979,127.3899994,124.1999969,127.2399979,94.29508972,375973700
09/07/2008,127.5,127.7399979,124.3899994,124.7900009,92.47948456,336729400
10/07/2008,124.4300003,125.7900009,123.5800018,125.3000031,92.85740662,436475700
11/07/2008,123.9700012,125.9000015,122.4899979,123.8399963,91.77540588,481124600
14/07/2008,125.2600021,125.5,122.4000015,122.7200012,90.94543457,322720800
15/07/2008,121.8000031,123.4899979,120.0199966,120.9899979,89.6633606,502502500
16/07/2008,121.4499969,124.5699997,121.0999985,123.9599991,91.86435699,371642900
17/07/2008,125.1399994,126.2600021,124.0899963,125.1999969,92.78327942,375490600
18/07/2008,126.1699982,126.4199982,125.1500015,125.9800034,93.36132813,267030100
21/07/2008,126.5100021,126.8000031,125.1900024,126.0500031,93.41322327,222863000
22/07/2008,125.1500015,127.8000031,124.8499985,127.4800034,94.47296143,296904200
23/07/2008,127.8899994,129.1499939,127.5500031,128.1699982,94.98429108,311698400
24/07/2008,128.3399963,128.4100037,125.1600037,125.5100021,93.01304626,248634500
25/07/2008,125.8899994,126.4899979,125.1699982,125.4800034,92.99078369,219131000
28/07/2008,125.5100021,126.0599976,123.4199982,123.6399994,91.6272049,205201300
29/07/2008,123.9800034,126.3799973,123.6399994,126.2799988,93.58362579,261505600
30/07/2008,127.1100006,128.6000061,126.2799988,128.5299988,95.25106812,354710000
31/07/2008,127.4000015,128.5700073,126.6299973,126.8300018,93.99125671,277402100
01/08/2008,127.1200027,127.2799988,125.4599991,126.1600037,93.49474335,248690900
04/08/2008,126.0400009,126.1399994,124.7600021,124.9899979,92.62765503,188239600
05/08/2008,126.0199966,128.5599976,124.9700012,128.3600006,95.12509918,251577600
06/08/2008,128.0200043,129.3000031,127.4800034,128.9299927,95.5475235,209555400
07/08/2008,127.9599991,128.4400024,126.5400009,127.0100021,94.12459564,246312500
08/08/2008,126.5800018,129.9299927,126.3799973,129.3699951,95.87358093,260811700
11/08/2008,129.4700012,131.5099945,129.2299957,130.7100067,96.86665344,249425800
12/08/2008,130.2799988,130.6999969,128.7299957,129.3500061,95.85875702,213200800
13/08/2008,128.7899933,129.6499939,127.6699982,128.5700073,95.28076172,256393200
14/08/2008,127.8399963,130.2799988,127.75,129.5399933,95.99957275,239555300
15/08/2008,129.9299927,130.5,129.3000031,130.1699982,96.46646881,181000800
18/08/2008,130.4299927,130.4799957,127.6600037,128.3899994,95.14733887,172275100
19/08/2008,127.4199982,127.6900024,126.5299988,126.9899979,94.1098175,194673700
20/08/2008,127.3899994,127.9499969,126.3399963,127.5800018,94.54706573,225498200
21/08/2008,126.75,128.4400024,126.5999985,127.8000031,94.71011353,180609800
22/08/2008,128.6699982,129.6499939,127.8000031,129.6499939,96.08107758,167715300
25/08/2008,128.8000031,129.6499939,126.75,127.0199966,94.13206482,171936900
26/08/2008,127.0199966,127.8700027,126.5800018,127.3899994,94.40625,159117200
27/08/2008,127.5500031,128.8300018,127.3000031,128.6300049,95.32519531,171032800
28/08/2008,129.2799988,130.3399963,129.1100006,130.1900024,96.48126221,167537100
29/08/2008,129.7299957,130.1399994,128.5099945,128.7899933,95.44374084,189195800
02/09/2008,130.0299988,130.7100067,127.5199966,127.9899979,94.85089874,252364900
03/09/2008,127.8799973,128.5,126.9300003,127.8799973,94.76935577,251947000
04/09/2008,126.9700012,127.2300034,123.9599991,124.0299988,91.91622162,340042500
05/09/2008,123.2900009,124.9499969,122,124.4199982,92.20523834,289503400
08/09/2008,128.0399933,128.2400055,124.4199982,126.9899979,94.1098175,364075300
09/09/2008,127.0999985,127.3600006,122.8000031,123.2200012,91.31593323,377326800
10/09/2008,123.8899994,124.9000015,122.5500031,123.7200012,91.68647003,298916600
11/09/2008,122.1200027,125.7399979,121.5999985,125.5100021,93.01304626,375369400
12/09/2008,124.2900009,126.2099991,123.8300018,126.0899963,93.44281769,297851200
15/09/2008,121.6299973,125.6500015,119.8899994,120.0899963,88.99635315,483607000
16/09/2008,117.1999969,122.3199997,117,122.0999985,90.48592377,581744300
17/09/2008,119.6399994,121.8499985,116,116.6100006,86.41742706,624095600
18/09/2008,118.0500031,121.7900009,113.8000031,120.0699997,88.98154449,776114700
19/09/2008,126.6999969,128,123.3300018,124.1200027,92.51531219,501087800
22/09/2008,124.4499969,124.75,120.3600006,121.3099976,90.42084503,249966500
23/09/2008,120.8499985,122.0199966,118.2799988,118.5500031,88.36363983,327470400
24/09/2008,119.3499985,120,117.7900009,118.9300003,88.64687347,311818400
25/09/2008,119.4000015,121.9100037,118.4400024,120.7900009,90.03327179,328253000
26/09/2008,118.8300018,121.5,118.5100021,120.8499985,90.07798004,285917400
29/09/2008,119.1399994,119.3399963,110.9700012,111.3799973,83.01932526,459562300
30/09/2008,113.5100021,116.8000031,110.5299988,115.9899979,86.45548248,328154400
01/10/2008,115.2699966,116.6900024,113.9499969,116.0599976,86.50765228,332783000
02/10/2008,114.9499969,115.1100006,111.0599976,111.8499985,83.36962891,365337800
03/10/2008,112.8600006,115.4499969,109.6800003,110.3399963,82.24412537,461798000
06/10/2008,107.1500015,107.6200027,100.6399994,104.7200012,78.05513,610637500
07/10/2008,106.8399963,107.3300018,99.65000153,100.0299988,74.55935669,540012100
08/10/2008,97.51999664,102.1800003,96.80999756,97.51000214,72.68105316,725414800
09/10/2008,99.66000366,100.6200027,90.25,90.69999695,67.60508728,534485200
10/10/2008,86.76000214,93.94000244,83.58000183,88.5,65.965271,871026300
13/10/2008,93.87000275,101.3499985,89.94999695,101.3499985,75.54328156,455584000
14/10/2008,104.6999969,105.5299988,97.11000061,99.84999847,74.42520905,546268300
15/10/2008,97.45999908,97.80000305,89.70999908,90.01999664,67.0982132,484627500
16/10/2008,91.29000092,94.76999664,86.54000092,93.76999664,69.89332581,708811200
17/10/2008,91.98999786,98.58999634,91.65000153,93.20999908,69.47593689,476649000
20/10/2008,95.34999847,99.09999847,94.08999634,98.80999756,73.65001678,321294200
21/10/2008,96.97000122,98.63999939,95.22000122,95.86000061,71.4511795,356502000
22/10/2008,93.19999695,95.86000061,87.52999878,90.63999939,67.56034088,516168000
23/10/2008,90.29000092,92.44999695,85.80999756,91.69000244,68.34299469,634666400
24/10/2008,84.05999756,89.91999817,84,87.04000092,64.87702942,545812600
27/10/2008,85.97000122,89.51000214,83.69999695,83.94999695,62.57381058,397288600
28/10/2008,87.33999634,94.23999786,84.52999878,93.76000214,69.88587952,639939500
29/10/2008,93.76999664,97.16999817,92.09999847,93.08000183,69.37904358,531270100
30/10/2008,95.77999878,96.54000092,92.90000153,96.30000305,71.77916718,414582100
31/10/2008,95.08000183,98.56999969,94.48000336,96.83000183,72.17420959,411394000
03/11/2008,96.77999878,97.69000244,95.94999695,97.11000061,72.38289642,205419400
04/11/2008,99.05999756,100.8600006,96.70999908,100.4100037,74.84260559,346793400
05/11/2008,99.19999695,100.7099991,95,96.19000244,71.69713593,387844100
06/11/2008,94.45999908,95.44000244,90.05999756,90.86000061,67.72433472,477721900
07/11/2008,91.65000153,94,90.5,93.86000061,69.96044159,380391000
10/11/2008,95.20999908,95.52999878,90.91999817,92.62999725,69.04363251,301773000
11/11/2008,90.76000214,92.13999939,88.65000153,89.76999664,66.91188049,418498200
12/11/2008,88.23000336,88.94999695,85.12000275,85.81999969,63.96764374,454330600
13/11/2008,86.12999725,91.73000336,82.08999634,91.16999817,67.9553833,753141900
14/11/2008,89.41000366,92.05999756,86.51999664,86.62000275,64.56395721,540352300
17/11/2008,86.37999725,88.55999756,85.16000366,85.47000122,63.70677948,415254900
18/11/2008,85.15000153,87.22000122,82.91000366,87.08000183,64.90683746,523811800
19/11/2008,85.91000366,86.87000275,80.91999817,81.5,60.74767303,558327600
20/11/2008,80.12999725,82.51000214,75.05000305,75.44999695,56.23817062,814180400
21/11/2008,77.45999908,80.90000153,74.33999634,79.51999664,59.27182007,718536500
24/11/2008,81.91999817,86.98999786,80.36000061,85.02999878,63.37882614,523305300
25/11/2008,87.30000305,87.51000214,83.81999969,85.66000366,63.84838486,454112400
26/11/2008,84.30000305,89.19000244,84.23999786,88.97000122,66.31557465,370134200
28/11/2008,88.62999725,90.12999725,88.48000336,90.08999634,67.15039063,118308100
01/12/2008,87.51000214,87.55000305,81.86000061,82.11000061,61.20232773,369927100
02/12/2008,83.47000122,85.48999786,82.04000092,85.26999664,63.55770874,469508400
03/12/2008,83.40000153,87.83000183,83.13999939,87.31999969,65.08572388,519863500
04/12/2008,86.05999756,88.05000305,83.73999786,85.30000305,63.58005905,444173800
05/12/2008,83.65000153,88.41999817,82.23999786,87.93000031,65.54039001,471905300
08/12/2008,90.33999634,92.37999725,88.08000183,91,67.82868195,412859300
09/12/2008,90.37000275,92.12999725,88.98000336,89.5,66.71064758,370790000
10/12/2008,90.31999969,91.36000061,89,90.11000061,67.16529846,396187400
11/12/2008,89.54000092,91,87.37000275,87.94000244,65.54784393,365061000
12/12/2008,85.55000305,89.06999969,85.19999695,88.98999786,66.33047485,415060400
15/12/2008,89.01999664,89.15000153,86.29000092,87.75,65.40625,256694200
16/12/2008,91.87999725,92.01999664,88.18000031,91.87999725,68.48461151,377699500
17/12/2008,90.83999634,92.43000031,90.05999756,90.98999786,67.82123566,281819800
18/12/2008,91.40000153,91.66999817,88.20999908,89.29000092,66.55407715,374673300
19/12/2008,89.09999847,90.62000275,88.08999634,88.19000244,66.26780701,301451300
22/12/2008,88.58000183,88.66999817,85.48999786,87.05999756,65.4187088,243759500
23/12/2008,87.52999878,87.93000031,85.80000305,86.16000366,64.74240112,221625200
24/12/2008,86.44999695,86.87000275,86,86.66000366,65.11811829,62061600
26/12/2008,87.23999786,87.30000305,86.5,87.16000366,65.49385834,74767700
29/12/2008,87.23999786,87.33000183,85.59999847,86.91000366,65.3059845,127795900
30/12/2008,87.51000214,89.05000305,86.87999725,88.97000122,66.85389709,168256300
31/12/2008,89.08000183,90.97000122,88.87000275,90.23999786,67.80822754,193987200
02/01/2009,90.44000244,93.44000244,89.84999847,92.95999908,69.85208893,227566300
05/01/2009,92.62999725,93.66000366,91.88999939,92.84999847,69.76943207,240349700
06/01/2009,93.63999939,94.44999695,92.68000031,93.47000122,70.23530579,328260900
07/01/2009,92,92.26000214,90.19999695,90.66999817,68.13130951,280899200
08/01/2009,90.16000366,91.08999634,89.66999817,91.04000092,68.40935516,263834400
09/01/2009,91.16000366,91.31999969,85.36000061,89.08999634,66.94408417,330953600
12/01/2009,88.83999634,88.91000366,86.41000366,86.94999695,65.33605194,277858500
13/01/2009,86.73000336,87.87999725,86.19999695,87.11000061,65.45628357,356432300
14/01/2009,85.54000092,85.75,83.16000366,84.37000275,63.39737701,435491600
15/01/2009,84.12000275,85.25,81.72000122,84.40000153,63.41989899,532647300
16/01/2009,85.86000061,85.98999786,83.05000305,85.05999756,63.91587067,399237200
20/01/2009,84.23000336,85.05999756,80.05000305,80.56999969,60.54196167,419855200
21/01/2009,81.94000244,84.23999786,80.47000122,84.05000305,63.15693665,364360700
22/01/2009,82.41999817,84.04000092,81.16999817,82.75,62.18006134,427940300
23/01/2009,80.90000153,83.98999786,80.56999969,83.11000061,62.45057678,386800600
26/01/2009,83.58999634,85.36000061,82.80999756,83.68000031,62.87889099,317978800
27/01/2009,84.12999725,85.15000153,83.30000305,84.52999878,63.51760864,273789700
28/01/2009,86.40000153,87.94999695,86.06999969,87.38999939,65.66666412,330007000
29/01/2009,86.11000061,87.48999786,84.47000122,84.55000305,63.53260803,294392500
30/01/2009,84.98000336,85.40000153,82.20999908,82.83000183,62.24020004,383383600
02/02/2009,81.56999969,83.18000031,81.30999756,82.58000183,62.05234909,288233300
03/02/2009,83.09999847,84.36000061,82.22000122,83.73999786,62.9239769,278385800
04/02/2009,84.30000305,85.37000275,83.04000092,83.33000183,62.61592102,322989300
05/02/2009,82.69999695,85.29000092,77.73000336,84.56999969,63.54767227,417679400
06/02/2009,84.86000061,87.33999634,84.68000031,86.98000336,65.3585968,366101700
09/02/2009,86.95999908,87.73999786,86.31999969,87.09999847,65.44874573,240075200
10/02/2009,86.26999664,87.02999878,82.44999695,83.11000061,62.45057678,536212800
11/02/2009,83.44999695,84.05000305,82.40000153,83.59999847,62.81875992,324442500
12/02/2009,82.16999817,83.81999969,81.05000305,83.66000366,62.86391449,469302200
13/02/2009,83.55000305,84.23999786,82.73999786,82.76000214,62.18758774,293998400
17/02/2009,80.16000366,82.95999908,79.16999817,79.22000122,59.52755356,478910100
18/02/2009,79.79000092,79.94000244,78.27999878,79.02999878,59.38479614,362964800
19/02/2009,79.83999634,80.15000153,78.01999664,78.18000031,58.74608612,316867500
20/02/2009,76.73000336,78.33999634,75.76999664,77.41999817,58.17499542,477176600
23/02/2009,78.26999664,78.26999664,74.58999634,74.65000153,56.09354019,379641400
24/02/2009,75.29000092,77.94999695,74.69999695,77.48000336,58.22009277,426260900
25/02/2009,77.13999939,78.41999817,75.62999725,76.87000275,57.76171494,461985800
26/02/2009,77.81999969,79.66999817,75.52999878,75.62000275,56.8224411,363353900
27/02/2009,74.01000214,75.69000244,73.80999756,73.93000031,55.55253601,470510900
02/03/2009,72.51999664,73.91999817,70.37000275,70.59999847,53.05031586,426452600
03/03/2009,71.61000061,71.69999695,69.63999939,70.06999969,52.65204239,443761000
04/03/2009,71.23000336,72.87000275,70.06999969,71.73000336,53.89942169,462753100
05/03/2009,70.09999847,71.73000336,68.16999817,68.80000305,51.69776917,485549400
06/03/2009,69.40000153,70.44999695,67.09999847,68.91999817,51.78791428,490470000
09/03/2009,67.94999695,70,67.73000336,68.11000061,51.1792717,379905300
10/03/2009,69.51000214,72.37000275,69.37000275,72.16999817,54.23003006,406227900
11/03/2009,73,73.75,71.83000183,72.63999939,54.58322525,356648300
12/03/2009,72.62000275,75.75,71.97000122,75.5,56.73226547,409702700
13/03/2009,76.01000214,76.98000336,74.73000336,76.08999634,57.17562485,337474700
16/03/2009,76.95999908,77.97000122,75.80999756,75.86000061,57.00278091,360644900
17/03/2009,76.06999969,78.36000061,75.44999695,78.18000031,58.74608612,356814300
18/03/2009,77.80999756,80.90000153,77.06999969,79.93000031,60.06106567,473273200
19/03/2009,80.93000031,81,78.69000244,78.94000244,59.31716919,428520400
20/03/2009,78.76000214,78.91000366,76.52999878,76.70999908,58.05407715,371078200
23/03/2009,78.73999786,82.29000092,78.30999756,82.22000122,62.22403717,419933300
24/03/2009,81.23999786,82.36000061,80.51000214,80.59999847,60.99800873,330271000
25/03/2009,81.23000336,82.69999695,79.05999756,81.44999695,61.64128876,441775100
26/03/2009,82.25,83.30000305,81.31999969,83.11000061,62.89756775,422025200
27/03/2009,82.05000305,82.52999878,81.30999756,81.61000061,61.76239777,322332300
30/03/2009,79.80000305,79.87000275,77.95999908,78.79000092,59.6282196,324108500
31/03/2009,79.55999756,81.08000183,79.05000305,79.51999664,60.18066406,364238300
01/04/2009,78.52999878,81.41999817,78.33000183,81.05999756,61.34613037,377018300
02/04/2009,83.08000183,84.61000061,81.12999725,83.43000031,63.13976669,476230700
03/04/2009,83.48999786,84.27999878,82.66999817,84.26000214,63.76789093,284646300
06/04/2009,83.33999634,84.27999878,82.29000092,83.59999847,63.2684021,264866600
07/04/2009,82.25,82.65000153,81.51000214,81.65000153,61.7926445,258947800
08/04/2009,82.05999756,82.94000244,81.54000092,82.52999878,62.45862579,230402800
09/04/2009,84.66999817,85.81999969,84.33000183,85.80999756,64.94094849,269653500
13/04/2009,84.91999817,86.54000092,84.58000183,85.83000183,64.95607758,224847500
14/04/2009,85.02999878,85.76000214,84.08000183,84.34999847,63.83601379,276598800
15/04/2009,83.83999634,85.41999817,83.61000061,85.25,64.51715851,250726100
16/04/2009,85.93000031,87.15000153,84.76999664,86.5,65.46311951,335202900
17/04/2009,86.83000183,87.65000153,86.13999939,87.08000183,65.90206146,262649000
20/04/2009,85.54000092,87.05000305,83.33999634,83.43000031,63.13976669,293690100
21/04/2009,82.81999969,85.12999725,82.75,85.05999756,64.37335205,114090900
22/04/2009,84.29000092,86.33999634,84.06999969,84.54000092,63.97980499,340395200
23/04/2009,84.70999908,85.41999817,83.62999725,85.37000275,64.6079483,324903700
